taxon_id, parent_id, page_id
20635323, 20634155, 473993
20635324, 20634155, 1238687
20635325, 20634155, 473989
20635326, 20634155, 2928768
20635327, 20634155, 473996
20635328, 20634155, 473992
20635329, 20634155, 1238670
20635330, 20634155, 2928772
20635331, 20634155, 393607
20635332, 20634155, 2928774
20635333, 20634155, 474011
20635336, 20634155, 474010
20635337, 20634155, 474008
20635338, 20634155, 2928780
20635339, 20634155, 474009
20635340, 20634155, 474006
20635341, 20634155, 474007
20635342, 20634155, 476861
20635343, 20634155, 473921
20635344, 20634155, 476862
20635345, 20634155, 1238662
20635346, 20634155, 397164
20635350, 20634155, 473878
20635351, 20634155, 476858
20635352, 20634155, 476860
20635353, 20634155, 1238331
20635354, 20634155, 1262645
20635355, 20634155, 473922
20635356, 20634155, 1238328
20635357, 20634155, 1238322
20635358, 20634155, 1238323
20635359, 20634155, 404357
20635360, 20634155, 1238319
20635362, 20634155, 473840
37999172, 20634155, 1262763
37999173, 20634155, 1238667
37999174, 20634155, 1238660
37999175, 20634155, 1238332
37999176, 20634155, 1262646
37999177, 20634155, 1238329
37999178, 20634155, 1238325
37999179, 20634155, 1238326
41025048, 20634155, 474046
41025049, 20634155, 20610554
41025050, 20634155, 23461368
41025051, 20634155, 474030
41025052, 20634155, 23461370
41025053, 20634155, 23461371
41025054, 20634155, 23461372
20634156, 20634116, 59641
20635363, 20634156, 470471
20635364, 20634156, 470470
20635365, 20634156, 470466
20634157, 20634116, 2927599
20635366, 20634157, 2928808
20634158, 20634116, 64088
20635367, 20634158, 503009
20635368, 20634158, 2928810
20635369, 20634158, 887538
20634159, 20634116, 50756
20635370, 20634159, 397122
20634160, 20634116, 53196
20635371, 20634160, 406374
20635372, 20634160, 887541
20635373, 20634160, 887540
20635374, 20634160, 887539
20635375, 20634160, 887542
20635376, 20634160, 503005
20635377, 20634160, 2928819
20635378, 20634160, 451815
20634161, 20634116, 61532
20635379, 20634161, 485642
20635380, 20634161, 485682
20634162, 20634116, 52659
20635381, 20634162, 403010
20635382, 20634162, 403012
20634163, 20634116, 2927605
20635383, 20634163, 2928825
20634164, 20634116, 52661
20635384, 20634164, 403014
20635385, 20634164, 451756
20634165, 20634116, 32568
20635388, 20634165, 2928830
20635389, 20634165, 398237
20635390, 20634165, 1240242
20635391, 20634165, 398235
20635392, 20634165, 473825
20635393, 20634165, 473818
20635396, 20634165, 473822
20635397, 20634165, 473826
20635398, 20634165, 473821
20635400, 20634165, 473824
20635401, 20634165, 399023
20635406, 20634165, 473595
20635407, 20634165, 398154
20635408, 20634165, 398232
20635410, 20634165, 473719
20635411, 20634165, 1238685
20635412, 20634165, 1238684
20635413, 20634165, 473720
20635414, 20634165, 2928856
20635415, 20634165, 473723
20635418, 20634165, 473725
20635420, 20634165, 473586
20635421, 20634165, 473585
20635423, 20634165, 473580
20635424, 20634165, 398788
20635425, 20634165, 2928867
37999180, 20634165, 1262641
53893407, 20634165, 36549078
20634166, 20634116, 32571
20635432, 20634166, 470468
20635434, 20634166, 470469
20635435, 20634166, 470460
20635436, 20634166, 1238574
20635437, 20634166, 398930
20635439, 20634166, 470457
20635441, 20634166, 470455
20635442, 20634166, 470454
20635443, 20634166, 1238569
20635444, 20634166, 1238568
20635445, 20634166, 470456
20635446, 20634166, 1238571
20635447, 20634166, 470452
20635448, 20634166, 1262771
20635449, 20634166, 470449
20635450, 20634166, 398694
20635451, 20634166, 470432
20635452, 20634166, 470430
20635453, 20634166, 1238562
20635454, 20634166, 1238564
20635455, 20634166, 470431
20635456, 20634166, 470426
20635457, 20634166, 472944
20635458, 20634166, 480623
20635459, 20634166, 1261819
20635460, 20634166, 472946
20635461, 20634166, 472945
20635463, 20634166, 1238524
20635466, 20634166, 472937
20635467, 20634166, 472936
20635470, 20634166, 480620
20635471, 20634166, 1262768
20635472, 20634166, 1238350
20635473, 20634166, 1238351
20635474, 20634166, 480621
20635475, 20634166, 1238349
20635476, 20634166, 472935
20635477, 20634166, 472934
20635478, 20634166, 472938
20635479, 20634166, 472928
20635480, 20634166, 472933
20635481, 20634166, 472856
20635482, 20634166, 2928924
20635483, 20634166, 472855
20635484, 20634166, 472859
20635485, 20634166, 472858
20635487, 20634166, 472932
20635488, 20634166, 470412
20635489, 20634166, 1238348
20635490, 20634166, 470414
20635491, 20634166, 473734
20635492, 20634166, 473736
37999183, 20634166, 10307967
37999184, 20634166, 1238563
37999185, 20634166, 1239146
37999186, 20634166, 1239147
37999187, 20634166, 3805623
53893408, 20634166, 36549079
20634167, 20634116, 59860
20635493, 20634167, 473745
20634168, 20634116, 32789
20635494, 20634168, 470404
20635495, 20634168, 470411
20635496, 20634168, 1262767
20635497, 20634168, 470410
20635498, 20634168, 470413
20635499, 20634168, 470402
20635500, 20634168, 1274865
20635501, 20634168, 470406
20635502, 20634168, 1239140
20635503, 20634168, 470405
20635504, 20634168, 470403
20635505, 20634168, 1239142
20635506, 20634168, 1275089
20635507, 20634168, 470459
20634169, 20634116, 52969
20635508, 20634169, 451755
20635509, 20634169, 484347
20635510, 20634169, 451759
20635511, 20634169, 451757
20635512, 20634169, 484348
20635513, 20634169, 451760
20635514, 20634169, 451758
20635515, 20634169, 484349
20635517, 20634169, 451761
20635518, 20634169, 451767
20635520, 20634169, 483302
20635521, 20634169, 451769
20635522, 20634169, 451766
20635523, 20634169, 404793
20635524, 20634169, 2928966
20635525, 20634169, 451811
20635526, 20634169, 451812
20635527, 20634169, 503004
20635528, 20634169, 451810
20635529, 20634169, 503003
20635530, 20634169, 451808
20635531, 20634169, 451807
20635532, 20634169, 451809
41025066, 20634169, 23461384
41025067, 20634169, 23461385
41025068, 20634169, 23461386
41025069, 20634169, 23461387
41025070, 20634169, 23461388
41025071, 20634169, 23461389
41025072, 20634169, 23461390
41025073, 20634169, 23461391
41025074, 20634169, 23461392
41025075, 20634169, 23461393
41025076, 20634169, 23461394
41025077, 20634169, 23461395
41025078, 20634169, 23461396
41025079, 20634169, 23461397
20634170, 20634116, 32539
20635533, 20634170, 470401
20635535, 20634170, 470465
20635536, 20634170, 470462
20635537, 20634170, 470461
20635538, 20634170, 2928980
20635539, 20634170, 470379
20635540, 20634170, 470378
20635542, 20634170, 470463
20635543, 20634170, 470467
20635544, 20634170, 470373
20635545, 20634170, 2928987
20635546, 20634170, 470367
20635547, 20634170, 470366
20635548, 20634170, 1275203
20635549, 20634170, 470374
20635550, 20634170, 1275247
20635551, 20634170, 470372
20635552, 20634170, 470364
20635553, 20634170, 1275072
20635554, 20634170, 1275100
20635555, 20634170, 470365
20635556, 20634170, 470368
20635557, 20634170, 470363
20635558, 20634170, 470361
20635559, 20634170, 399969
20635560, 20634170, 470362
20635561, 20634170, 470357
20635562, 20634170, 398088
20635563, 20634170, 2929005
20635564, 20634170, 470355
20635565, 20634170, 1268648
20635566, 20634170, 1239139
20635567, 20634170, 470354
20635568, 20634170, 470347
20635569, 20634170, 470358
20635570, 20634170, 1262765
20635571, 20634170, 1239133
20635572, 20634170, 470356
20635573, 20634170, 470344
20635574, 20634170, 2929016
20635575, 20634170, 398085
20635576, 20634170, 470341
20635577, 20634170, 398770
20635578, 20634170, 2929020
20635579, 20634170, 470339
20635580, 20634170, 1239131
20635581, 20634170, 470342
20635582, 20634170, 2929024
20635584, 20634170, 470337
20635585, 20634170, 399402
20635586, 20634170, 470338
20635587, 20634170, 1239132
20635588, 20634170, 2929030
20635589, 20634170, 470340
20635590, 20634170, 470333
20635591, 20634170, 470336
20635592, 20634170, 2929034
20635593, 20634170, 470330
20635594, 20634170, 470335
20635595, 20634170, 470332
20635596, 20634170, 398081
20635597, 20634170, 1239130
20635598, 20634170, 2929040
20635599, 20634170, 470331
20635600, 20634170, 2929042
20635601, 20634170, 2929043
20635602, 20634170, 470323
20635603, 20634170, 1239129
20635604, 20634170, 470325
20635605, 20634170, 470326
20635606, 20634170, 470214
20635607, 20634170, 468491
20635608, 20634170, 470215
20635609, 20634170, 468493
20635610, 20634170, 1239125
20635611, 20634170, 1239127
20635612, 20634170, 1262783
20635613, 20634170, 468489
20635614, 20634170, 468494
20635615, 20634170, 468492
20635616, 20634170, 397963
20635617, 20634170, 2929059
20635618, 20634170, 468432
20635619, 20634170, 470213
20635620, 20634170, 470210
20635621, 20634170, 2929063
20635622, 20634170, 398079
20635623, 20634170, 1239121
20635624, 20634170, 1262782
20635625, 20634170, 398795
20635626, 20634170, 470205
20635627, 20634170, 470208
20635628, 20634170, 470207
20635629, 20634170, 400886
20635630, 20634170, 1239114
20635631, 20634170, 1239116
20635632, 20634170, 1239117
20635633, 20634170, 470204
20635634, 20634170, 470203
20635635, 20634170, 470206
20635636, 20634170, 1239112
20635638, 20634170, 470194
20635640, 20634170, 1239113
20635641, 20634170, 398078
20635642, 20634170, 398076
20635643, 20634170, 398072
20635644, 20634170, 470157
20635645, 20634170, 470159
20635646, 20634170, 1239108
20635647, 20634170, 470158
20635648, 20634170, 1239105
20635649, 20634170, 398069
20635650, 20634170, 1261821
20635651, 20634170, 470155
20635652, 20634170, 470154
20635654, 20634170, 398074
20635655, 20634170, 470152
20635656, 20634170, 470153
20635658, 20634170, 470151
20635659, 20634170, 470149
20635660, 20634170, 467494
20635662, 20634170, 399080
20635663, 20634170, 398010
20635664, 20634170, 399081
20635665, 20634170, 1273625
20635666, 20634170, 2929108
20635667, 20634170, 470129
20635668, 20634170, 470128
20635669, 20634170, 470130
20635670, 20634170, 470131
20635671, 20634170, 399083
20635672, 20634170, 470124
20635673, 20634170, 1239099
20635674, 20634170, 470126
20635675, 20634170, 470127
20635677, 20634170, 470103
20635678, 20634170, 470117
20635679, 20634170, 2929121
20635680, 20634170, 470123
20635681, 20634170, 470108
20635682, 20634170, 470101
20635684, 20634170, 1239100
20635685, 20634170, 1239095
20635687, 20634170, 470102
20635688, 20634170, 393765
20635690, 20634170, 477375
20635691, 20634170, 1239091
20635692, 20634170, 1239087
20635693, 20634170, 1239086
20635694, 20634170, 1239085
20635695, 20634170, 398065
20635696, 20634170, 1275838
20635697, 20634170, 477605
20635698, 20634170, 398063
20635699, 20634170, 399103
20635700, 20634170, 398061
20635701, 20634170, 1239083
20635702, 20634170, 1239079
20635703, 20634170, 477373
20635704, 20634170, 1239076
20635705, 20634170, 477372
20635706, 20634170, 1239072
20635707, 20634170, 477377
20635708, 20634170, 477376
20635709, 20634170, 1262801
20635710, 20634170, 1239070
20635711, 20634170, 2929153
20635712, 20634170, 477374
20635713, 20634170, 477371
20635714, 20634170, 590295
20635715, 20634170, 590364
20635716, 20634170, 1239071
20635717, 20634170, 1239065
20635718, 20634170, 2929160
20635719, 20634170, 476846
20635720, 20634170, 476845
20635721, 20634170, 476847
20635722, 20634170, 476965
20635723, 20634170, 476961
20635724, 20634170, 476962
20635725, 20634170, 476963
20635726, 20634170, 470099
20635727, 20634170, 470084
20635728, 20634170, 470089
20635729, 20634170, 470091
20635730, 20634170, 470090
20635731, 20634170, 470024
20635732, 20634170, 1239067
20635733, 20634170, 470023
20635734, 20634170, 470036
20635735, 20634170, 1239062
20635736, 20634170, 470350
20635737, 20634170, 470020
20635738, 20634170, 470353
20635739, 20634170, 398351
20635740, 20634170, 470018
20635741, 20634170, 470016
20635742, 20634170, 1239061
20635743, 20634170, 1239063
20635744, 20634170, 470019
20635745, 20634170, 470017
20635746, 20634170, 470012
20635747, 20634170, 470013
20635748, 20634170, 1262802
20635749, 20634170, 1239059
20635750, 20634170, 464659
20635751, 20634170, 2929193
20635752, 20634170, 464658
20635753, 20634170, 1239053
20635754, 20634170, 1239054
20635755, 20634170, 1239055
20635756, 20634170, 1239056
20635757, 20634170, 464656
20635758, 20634170, 464655
20635760, 20634170, 1239051
20635762, 20634170, 464654
20635763, 20634170, 464653
20635764, 20634170, 1239052
20635765, 20634170, 1239050
20635766, 20634170, 464651
20635767, 20634170, 464652
20635768, 20634170, 464639
20635769, 20634170, 464641
20635770, 20634170, 464637
20635771, 20634170, 464638
20635772, 20634170, 464629
20635773, 20634170, 464631
20635774, 20634170, 481188
20635775, 20634170, 464626
20635776, 20634170, 481191
20635777, 20634170, 470014
20635778, 20634170, 398057
20635779, 20634170, 470015
20635780, 20634170, 1239042
20635781, 20634170, 2929223
20635782, 20634170, 470010
20635783, 20634170, 470007
20635784, 20634170, 470008
20635785, 20634170, 473746
20635786, 20634170, 473743
20635787, 20634170, 469998
20635788, 20634170, 1275964
20635790, 20634170, 1238343
20635791, 20634170, 1265098
20635792, 20634170, 473718
20635794, 20634170, 473735
20635795, 20634170, 469988
20635796, 20634170, 1239041
20635797, 20634170, 470001
20635798, 20634170, 469985
20635799, 20634170, 469999
20635800, 20634170, 1239038
20635801, 20634170, 469987
20635802, 20634170, 469983
20635803, 20634170, 1239036
20635804, 20634170, 1239030
20635805, 20634170, 469986
20635806, 20634170, 469981
20635807, 20634170, 1239033
20635808, 20634170, 469980
20635809, 20634170, 2929251
20635810, 20634170, 469982
20635812, 20634170, 1239027
20635815, 20634170, 1239025
20635816, 20634170, 1262462
20635818, 20634170, 469974
20635819, 20634170, 469984
20635820, 20634170, 1262477
20635821, 20634170, 1262476
20635822, 20634170, 1262478
20635823, 20634170, 398243
20635824, 20634170, 469971
20635825, 20634170, 469972
20635826, 20634170, 469968
20635827, 20634170, 469973
20635828, 20634170, 469967
20635829, 20634170, 469963
20635830, 20634170, 469953
20635831, 20634170, 1262824
20635832, 20634170, 1238948
20635833, 20634170, 1238943
20635834, 20634170, 1238945
20635835, 20634170, 2929277
20635836, 20634170, 469964
20635837, 20634170, 469952
20635838, 20634170, 1238942
20635839, 20634170, 1238941
20635840, 20634170, 469958
20635841, 20634170, 469959
20635842, 20634170, 469957
20635843, 20634170, 398055
20635844, 20634170, 469955
20635845, 20634170, 469950
20635846, 20634170, 469949
20635847, 20634170, 469945
20635848, 20634170, 469954
20635849, 20634170, 469951
20635850, 20634170, 1238621
20635851, 20634170, 471349
20635852, 20634170, 471347
20635853, 20634170, 1238620
20635854, 20634170, 1273623
20635855, 20634170, 469946
20635856, 20634170, 2929298
20635857, 20634170, 471348
20635858, 20634170, 398399
20635859, 20634170, 469933
20635860, 20634170, 398452
20635861, 20634170, 469924
20635862, 20634170, 469923
20635863, 20634170, 469903
20635864, 20634170, 469896
20635865, 20634170, 1238618
20635866, 20634170, 1238619
20635867, 20634170, 469894
20635868, 20634170, 469897
20635869, 20634170, 398046
20635870, 20634170, 469861
20635871, 20634170, 469864
20635872, 20634170, 469863
20635873, 20634170, 469876
20635874, 20634170, 1238614
20635876, 20634170, 1262729
20635878, 20634170, 469857
20635879, 20634170, 469853
20635880, 20634170, 469855
20635881, 20634170, 469843
20635882, 20634170, 1238939
20635883, 20634170, 469856
20635884, 20634170, 398042
20635886, 20634170, 1238935
20635888, 20634170, 2929330
20635889, 20634170, 469852
20635890, 20634170, 469844
20635891, 20634170, 1262474
20635892, 20634170, 469833
20635893, 20634170, 469828
20635894, 20634170, 469823
20635895, 20634170, 1262481
20635896, 20634170, 398044
20635897, 20634170, 469866
20635898, 20634170, 469865
20635899, 20634170, 398038
20635900, 20634170, 467485
20635901, 20634170, 398429
20635902, 20634170, 2929344
20635903, 20634170, 467490
20635904, 20634170, 469868
20635905, 20634170, 2929347
20635906, 20634170, 467487
20635907, 20634170, 1262508
20635908, 20634170, 467486
20635909, 20634170, 469616
20635910, 20634170, 469871
20635912, 20634170, 469869
20635913, 20634170, 1262845
20635914, 20634170, 469870
20635915, 20634170, 2929357
20635916, 20634170, 469875
20635917, 20634170, 1261829
20635918, 20634170, 469807
20635919, 20634170, 469873
20635920, 20634170, 469874
20635921, 20634170, 398037
20635922, 20634170, 469804
20635923, 20634170, 469805
20635924, 20634170, 2929366
20635925, 20634170, 396277
20635926, 20634170, 469801
20635927, 20634170, 469802
20635929, 20634170, 398033
20635930, 20634170, 469803
20635931, 20634170, 1262513
